Region,Department,Gender,Age,Job_Title,Education_Level,Performance_Score,Work_Hours_Per_Week,Remote_Work_Frequency,Team_Size,Employee_Satisfaction_Score,Industry,Actual_Working_Hours,Employment_Year,Avg_Unemployment_Rate,State_Full,Percent_Treated,Percent_Work_Interference,Percent_Consequences
Illinois,Marketing,Male,33,Consultant,High School,4.0,42.0,25,16,2.399011581341765,Healthcare,44.13435916632199,2010,10.366666666666667,Illinois,76.0,16.0,16.0
Illinois,Customer Support,Female,47,Manager,Bachelor,5.0,47.0,100,10,3.1783580313792124,Technology,51.21833062336815,2021,7.106436781609196,Illinois,76.0,16.0,16.0
Illinois,Marketing,Male,24,Team Lead,Bachelor,4.0,31.0,75,17,3.058245880955944,Finance,43.401227357128974,2011,9.691666666666666,Illinois,76.0,16.0,16.0
Illinois,Operations,Female,56,Developer,Bachelor,4.0,49.0,0,9,3.616051700392501,Finance,76.18988824798402,2008,6.308333333333334,Illinois,76.0,16.0,16.0
Illinois,Legal,Female,38,Specialist,Master,5.0,50.0,75,2,2.55620205585274,Telecommunications,51.742790057344166,2020,7.106436781609196,Illinois,76.0,16.0,16.0
Illinois,Marketing,Female,32,Team Lead,Master,4.0,40.0,50,5,2.921697595528702,Retail,42.51025884507618,2015,5.966666666666666,Illinois,76.0,16.0,16.0
Ohio,Engineering,Male,55,Consultant,Bachelor,5.0,40.0,75,7,3.145643724767932,Healthcare,40.506540252771984,2014,5.8,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Michigan,HR,Male,51,Manager,Bachelor,3.0,43.0,0,16,3.819056415489865,Consulting,43.6091952322008,2004,7.016666666666667,Michigan,55.55555555555556,0.0,22.22222222222222
Michigan,Legal,Male,48,Coordinator,Bachelor,2.0,42.0,100,5,4.5271489582709785,Technology,43.74441612597455,2018,4.341666666666667,Michigan,55.55555555555556,0.0,22.22222222222222
Georgia,Sales,Male,52,Coordinator,High School,5.0,39.0,0,13,3.1302993180082894,Healthcare,42.87327031067153,2014,7.1000000000000005,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
California,HR,Female,30,Coordinator,Bachelor,4.0,48.0,50,9,3.812830211994233,Telecommunications,50.7410237791847,2009,11.141666666666666,California,73.50427350427351,16.23931623931624,27.350427350427353
New York,Sales,Male,46,Specialist,Master,3.0,30.0,0,16,1.8199820075693047,Finance,30.786559974161367,2020,6.307580321285141,New York,73.17073170731707,14.634146341463413,19.51219512195122
Georgia,Customer Support,Female,57,Analyst,Bachelor,2.0,53.0,75,8,2.799109518769744,Finance,58.03761149360018,2022,6.704377637130802,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Georgia,Legal,Female,31,Manager,Bachelor,5.0,42.0,0,13,2.3863180304418226,Retail,43.8260020162888,2018,4.0,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
California,Legal,Female,54,Team Lead,High School,2.0,41.0,0,7,4.014355025141413,Retail,44.53805235711468,2010,12.225,California,73.50427350427351,16.23931623931624,27.350427350427353
Illinois,Legal,Female,58,Specialist,Master,4.0,44.0,0,15,3.5581382099707186,Technology,61.4504880646134,2008,6.308333333333334,Illinois,76.0,16.0,16.0
Ohio,Customer Support,Female,50,Developer,Bachelor,3.0,40.0,75,12,2.8050766032033514,Retail,40.29952193900103,2004,6.258333333333333,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Pennsylvania,Operations,Female,54,Coordinator,Bachelor,3.0,44.0,0,2,1.4180217639513546,Telecommunications,46.76143272694143,2007,4.391666666666667,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
North Carolina,IT,Female,24,Analyst,Master,2.0,58.0,0,6,3.4287138895727285,Education,57.83786032025668,2010,10.816666666666668,North Carolina,63.63636363636363,0.0,27.27272727272727
California,Customer Support,Female,38,Coordinator,High School,3.0,46.0,25,8,3.0475828462331798,Retail,46.00913341542852,2019,7.645220588235294,California,73.50427350427351,16.23931623931624,27.350427350427353
Georgia,Customer Support,Female,57,Analyst,Bachelor,2.0,53.0,75,8,2.799109518769744,Finance,58.03761149360018,2022,6.704377637130802,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
North Carolina,Sales,Female,48,Coordinator,High School,3.0,39.0,25,1,3.9644623268453754,Finance,64.68740333128105,2011,10.266666666666667,North Carolina,63.63636363636363,0.0,27.27272727272727
Florida,HR,Female,30,Developer,Bachelor,2.0,41.0,0,5,3.512179529969505,Consulting,85.0,2010,11.033333333333333,Florida,66.66666666666666,25.0,8.333333333333332
California,Operations,Male,49,Developer,High School,3.0,54.0,50,6,2.069793922391028,Technology,67.3298677262399,2020,7.645220588235294,California,73.50427350427351,16.23931623931624,27.350427350427353
Ohio,Sales,Male,34,Coordinator,Bachelor,5.0,45.0,50,10,2.279055386633915,Consulting,45.5996400716758,2018,4.5249999999999995,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Ohio,Operations,Male,52,Developer,High School,4.0,53.0,100,16,2.6914506080893,Telecommunications,54.54659796032083,2019,6.793597560975607,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Texas,IT,Male,60,Specialist,High School,5.0,59.0,0,6,2.8940651202196443,Consulting,41.98029996394034,2004,5.941666666666666,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Michigan,Engineering,Male,60,Consultant,High School,3.0,53.0,100,8,2.883001718181041,Retail,55.35678240074957,2007,7.0,Michigan,55.55555555555556,0.0,22.22222222222222
Illinois,Marketing,Female,41,Consultant,Bachelor,5.0,40.0,50,9,3.458228353005309,Consulting,77.4687031322528,2023,7.106436781609196,Illinois,76.0,16.0,16.0
Illinois,Finance,Male,24,Analyst,,2.0,43.0,50,19,3.0676344769388084,Education,45.54505832543521,2013,9.041666666666666,Illinois,76.0,16.0,16.0
Pennsylvania,Marketing,Female,26,Specialist,Bachelor,5.0,35.0,50,13,3.787147517504759,Retail,45.218405953848745,2012,7.825,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Michigan,Marketing,Male,28,Coordinator,High School,4.0,45.0,50,11,3.085970465448572,Education,46.54695885479227,2016,4.991666666666666,Michigan,55.55555555555556,0.0,22.22222222222222
Georgia,Legal,Female,40,Developer,Bachelor,5.0,55.0,75,9,4.216660962351463,Healthcare,59.14030123356772,2015,5.958333333333333,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Georgia,Engineering,Female,23,Specialist,High School,4.0,43.0,0,7,2.49361200382084,Finance,47.4043884935507,2021,6.704377637130802,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Illinois,Operations,Female,34,Developer,Bachelor,5.0,40.0,0,13,2.4768511628619483,Retail,48.87425726534639,2007,4.958333333333333,Illinois,76.0,16.0,16.0
North Carolina,Finance,Female,41,Developer,Bachelor,3.0,48.0,0,9,3.3625203796903227,Finance,84.05382881956388,2007,4.716666666666667,North Carolina,63.63636363636363,0.0,27.27272727272727
Michigan,IT,Female,55,Coordinator,High School,5.0,46.0,0,5,2.322361885928835,Healthcare,46.41553306786862,2015,5.408333333333334,Michigan,55.55555555555556,0.0,22.22222222222222
Georgia,Finance,Female,44,Developer,High School,4.0,47.0,75,8,2.3350546583669765,Finance,85.0,2009,9.933333333333334,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Michigan,Marketing,Female,46,Manager,Bachelor,3.0,32.0,100,12,2.296685069677226,Education,33.50586950077977,2013,8.783333333333333,Michigan,55.55555555555556,0.0,22.22222222222222
Texas,Customer Support,Male,35,Coordinator,High School,4.0,38.0,50,12,3.5048241690061888,Finance,47.1585240199437,2015,4.425,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Florida,Sales,Male,34,Specialist,Master,3.0,40.0,0,13,1.4559828786201552,Healthcare,41.97772250935052,2018,3.6750000000000003,Florida,66.66666666666666,25.0,8.333333333333332
Pennsylvania,Marketing,Male,43,Team Lead,High School,3.0,48.0,50,10,3.5861392798349483,Technology,68.28731964008509,2014,5.875,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Michigan,Legal,Male,50,Developer,Bachelor,4.0,39.0,0,15,3.097677580322564,Education,39.160495773302166,2020,7.796604938271605,Michigan,55.55555555555556,0.0,22.22222222222222
Texas,Legal,Male,57,Manager,Bachelor,5.0,36.0,25,6,2.963815561797907,Retail,37.45890951879184,2005,5.408333333333334,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Ohio,Finance,Male,38,Coordinator,Bachelor,5.0,54.0,75,4,2.129866927248939,Consulting,42.35044387879639,2022,6.793597560975607,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Florida,Customer Support,Male,47,Manager,High School,5.0,56.0,75,10,3.4521634710112865,Healthcare,59.94459280790172,2018,3.6750000000000003,Florida,66.66666666666666,25.0,8.333333333333332
Michigan,Legal,Male,44,Manager,High School,4.0,34.0,75,7,3.4087025671546445,Technology,36.16654784231226,2012,9.125,Michigan,55.55555555555556,0.0,22.22222222222222
Ohio,Customer Support,Male,36,Team Lead,Bachelor,2.0,45.0,0,14,2.9258018754489235,Telecommunications,70.65931132308103,2022,6.793597560975607,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Florida,Operations,Female,40,Specialist,High School,5.0,38.0,25,4,3.393036189085069,Finance,41.50688468163503,2022,6.688909313725491,Florida,66.66666666666666,25.0,8.333333333333332
Georgia,Engineering,Female,43,Team Lead,Bachelor,2.0,49.0,50,3,3.5193028367728174,Healthcare,52.73983386405085,2009,9.933333333333334,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
California,IT,Male,50,Developer,High School,5.0,36.0,0,1,2.830522037379077,Finance,80.77101306199025,2023,7.645220588235294,California,73.50427350427351,16.23931623931624,27.350427350427353
Florida,Legal,Male,45,Developer,Bachelor,3.0,46.0,0,14,2.639235164777488,Education,47.99668930633253,2020,6.688909313725491,Florida,66.66666666666666,25.0,8.333333333333332
New York,Finance,Female,58,Specialist,High School,3.0,44.0,0,16,3.939361373484664,Technology,45.35295470479208,2021,6.307580321285141,New York,73.17073170731707,14.634146341463413,19.51219512195122
Illinois,Marketing,Male,28,Team Lead,High School,5.0,43.0,0,17,1.4034356244569002,Technology,45.236468571123865,2016,5.816666666666666,Illinois,76.0,16.0,16.0
Ohio,Finance,Female,33,Consultant,High School,5.0,43.0,25,16,3.608589507038121,Finance,47.18926994771092,2013,7.425,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Texas,Marketing,Female,48,Analyst,Master,5.0,35.0,0,18,2.6177377160156503,Retail,37.39601354582969,2022,5.834172661870504,Texas,69.44444444444444,13.88888888888889,36.11111111111111
California,Legal,Female,33,Specialist,High School,3.0,45.0,0,10,2.70927116254945,Finance,49.49039707324364,2022,7.645220588235294,California,73.50427350427351,16.23931623931624,27.350427350427353
Pennsylvania,Marketing,Male,35,Consultant,Bachelor,4.0,39.0,0,9,3.721420568424625,Finance,39.66246605848365,2016,5.3999999999999995,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Michigan,Engineering,Female,58,Specialist,High School,5.0,41.0,25,15,2.279993560980287,Healthcare,43.35109264995356,2016,4.991666666666666,Michigan,55.55555555555556,0.0,22.22222222222222
Pennsylvania,Finance,Female,50,Developer,High School,4.0,43.0,0,11,3.564169406464681,Consulting,44.34024937029117,2020,5.941792929292929,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Georgia,Finance,Male,39,Specialist,Bachelor,3.0,46.0,0,10,3.732204812437673,Telecommunications,44.502829939393,2020,6.704377637130802,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Illinois,Customer Support,Other,44,Manager,Master,3.0,31.0,100,6,2.5544091218910467,Telecommunications,31.373105433179347,2023,7.106436781609196,Illinois,76.0,16.0,16.0
North Carolina,Sales,Female,53,Consultant,High School,3.0,45.0,25,12,3.982352928299795,Technology,48.92045022958658,2014,6.316666666666666,North Carolina,63.63636363636363,0.0,27.27272727272727
New York,Marketing,Male,30,Manager,Master,5.0,45.0,0,2,3.261562129231012,Technology,46.326773303828745,2005,5.0,New York,73.17073170731707,14.634146341463413,19.51219512195122
Pennsylvania,Sales,Male,27,Developer,High School,3.0,53.0,75,15,1.5406071292727463,Consulting,45.91633046884148,2004,5.425,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Illinois,Sales,Female,49,Analyst,Bachelor,3.0,38.0,100,2,3.304609136711657,Telecommunications,38.2705455448428,2022,7.106436781609196,Illinois,76.0,16.0,16.0
Florida,Engineering,Male,35,Consultant,High School,3.0,45.0,0,4,4.284358024818101,Consulting,48.41452023460717,2011,9.991666666666667,Florida,66.66666666666666,25.0,8.333333333333332
North Carolina,HR,Female,34,Consultant,,4.0,48.0,0,12,3.4090393708190945,Telecommunications,51.9655480573997,2006,4.758333333333334,North Carolina,63.63636363636363,0.0,27.27272727272727
Michigan,Legal,Male,44,Manager,High School,4.0,34.0,75,7,3.4087025671546445,Technology,36.16654784231226,2012,9.125,Michigan,55.55555555555556,0.0,22.22222222222222
Ohio,Legal,Male,45,Analyst,Bachelor,4.0,42.0,75,1,3.257803117517304,Retail,62.165875482356256,2020,6.793597560975607,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
North Carolina,Operations,Male,60,Manager,Bachelor,3.0,40.0,50,7,2.856721379711862,Consulting,42.76639412479767,2015,5.716666666666666,North Carolina,63.63636363636363,0.0,27.27272727272727
California,Operations,Male,24,Analyst,Bachelor,4.0,40.0,0,12,4.251977559215112,Consulting,42.54393743199746,2005,5.3999999999999995,California,73.50427350427351,16.23931623931624,27.350427350427353
Georgia,Marketing,Male,45,Developer,Master,5.0,40.0,0,3,2.839189501167468,Education,43.65539673512141,2018,4.0,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Ohio,Sales,Female,42,Analyst,Bachelor,3.0,53.0,0,18,2.587599238785063,Consulting,44.11518107306705,2005,5.908333333333334,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Texas,Sales,Female,37,Developer,High School,4.0,34.0,100,9,2.7792184663690924,Consulting,70.38639444541718,2022,5.834172661870504,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Florida,Customer Support,Male,47,Manager,High School,5.0,56.0,75,10,3.408628028950964,Education,62.575244031404665,2010,11.033333333333333,Florida,66.66666666666666,25.0,8.333333333333332
Illinois,HR,Male,28,Analyst,Bachelor,3.0,55.0,100,14,3.172982601486328,Finance,55.57183205826954,2022,7.106436781609196,Illinois,76.0,16.0,16.0
North Carolina,Marketing,Female,31,Developer,Bachelor,4.0,44.0,0,7,4.052666481610073,Consulting,46.85501004375621,2008,6.133333333333333,North Carolina,63.63636363636363,0.0,27.27272727272727
Pennsylvania,Customer Support,Male,46,Team Lead,Bachelor,5.0,57.0,50,19,3.034781417701752,Consulting,58.5148833264071,2009,8.049999999999999,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Ohio,Operations,Female,43,Team Lead,High School,2.0,35.0,100,17,1.7504391894318003,Telecommunications,35.44260246757679,2022,6.793597560975607,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
North Carolina,Sales,Female,60,Consultant,,4.0,44.0,0,19,2.716151930360539,Consulting,38.781781257553966,2014,6.316666666666666,North Carolina,63.63636363636363,0.0,27.27272727272727
New York,Customer Support,Female,42,Team Lead,Master,2.0,49.0,50,1,3.9142639846506655,Healthcare,49.323299740469125,2009,8.316666666666666,New York,73.17073170731707,14.634146341463413,19.51219512195122
North Carolina,Marketing,Male,43,Manager,Bachelor,3.0,35.0,50,19,3.498338101874152,Retail,57.60898189577493,2020,6.863669064748201,North Carolina,63.63636363636363,0.0,27.27272727272727
California,Operations,Female,45,Coordinator,High School,4.0,37.0,100,18,3.862198378621952,Telecommunications,80.79280617460326,2008,7.291666666666667,California,73.50427350427351,16.23931623931624,27.350427350427353
Texas,Finance,Male,55,Consultant,Master,2.0,50.0,50,1,3.62747580611914,Technology,50.60725091577872,2013,6.25,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Michigan,Finance,Female,25,Team Lead,Bachelor,3.0,37.0,50,16,1.8557132095406763,Technology,38.4257271173198,2015,5.408333333333334,Michigan,55.55555555555556,0.0,22.22222222222222
New York,HR,Female,25,Manager,High School,4.0,52.0,75,13,1.826761944398072,Healthcare,50.13734088093212,2015,5.258333333333334,New York,73.17073170731707,14.634146341463413,19.51219512195122
Texas,HR,Female,46,Team Lead,Bachelor,4.0,44.0,0,15,2.95558674583468,Education,46.60700829080038,2011,7.758333333333334,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Florida,Customer Support,Female,27,Team Lead,High School,3.0,51.0,75,18,4.446183368804385,Education,52.21129824914773,2023,6.688909313725491,Florida,66.66666666666666,25.0,8.333333333333332
New York,Operations,Female,41,Consultant,Bachelor,3.0,52.0,50,7,3.2304898024421917,Technology,55.27918069630648,2014,6.333333333333333,New York,73.17073170731707,14.634146341463413,19.51219512195122
Florida,Operations,Female,40,Developer,,5.0,59.0,0,15,1.690633206700899,Telecommunications,60.57852637179301,2014,6.266666666666667,Florida,66.66666666666666,25.0,8.333333333333332
Pennsylvania,Marketing,Male,37,Analyst,Bachelor,3.0,42.0,0,5,3.871653019786488,Retail,42.75574377519777,2014,5.875,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Texas,Customer Support,Female,24,Developer,Bachelor,4.0,37.0,0,5,1.6872526575342266,Education,37.0764949238315,2022,5.834172661870504,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Georgia,IT,Male,48,Coordinator,High School,3.0,52.0,50,1,3.918042854144205,Education,47.79197729488121,2019,6.704377637130802,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
New York,IT,Male,58,Specialist,High School,4.0,33.0,50,18,2.7449975017119765,Consulting,34.829025014089694,2023,6.307580321285141,New York,73.17073170731707,14.634146341463413,19.51219512195122
New York,Engineering,Male,25,Team Lead,Bachelor,4.0,49.0,0,5,3.8625041721239226,Healthcare,49.96982770135444,2011,8.299999999999999,New York,73.17073170731707,14.634146341463413,19.51219512195122
Pennsylvania,Finance,Male,36,Coordinator,Bachelor,4.0,37.0,0,16,3.742786484196394,Education,36.125569734959335,2018,4.3999999999999995,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
